id,tenant_id,form_type,status,idempotency_key,city_code,district_code,industry,lng,lat,payload_required_name,created_by,created_at
form_079653,tenant_14,property,published,idem_079653,shanghai,north,education,121.4712320,31.2486549,property_079653,user_14,2026-09-08T03:30:07+00:00
form_079654,tenant_15,property,published,idem_079654,chengdu,south,education,104.0511159,30.6300462,property_079654,user_15,2026-09-08T10:38:35+00:00
form_079655,tenant_16,report,rejected,idem_079655,shanghai,north,restaurant,121.5805531,31.1772486,report_079655,user_16,2026-09-03T17:14:36+00:00
form_079656,tenant_17,report,published,idem_079656,shanghai,west,retail,121.5382123,31.2318561,report_079656,user_17,2026-09-06T07:06:24+00:00
form_079657,tenant_18,product,published,idem_079657,hangzhou,east,service,120.0940555,30.2972255,product_079657,user_18,2026-09-02T16:37:44+00:00
form_079658,tenant_19,merchant_info,published,idem_079658,hangzhou,north,service,120.0844872,30.3158366,merchant_info_079658,user_19,2026-09-07T12:47:05+00:00
form_079659,tenant_20,product,published,idem_079659,beijing,north,hotel,116.4246007,39.9525933,product_079659,user_20,2026-09-12T09:50:09+00:00
form_079660,tenant_01,report,published,idem_079660,shanghai,east,retail,121.6370299,31.2241224,report_079660,user_01,2026-09-04T22:36:06+00:00
form_079661,tenant_02,report,draft,idem_079661,shenzhen,east,restaurant,113.8477611,22.7634551,report_079661,user_02,2026-09-09T14:55:01+00:00
form_079662,tenant_03,merchant_info,published,idem_079662,shenzhen,north,service,113.8052484,22.7325106,merchant_info_079662,user_03,2026-09-02T16:47:30+00:00
form_079663,tenant_04,report,published,idem_079663,chengdu,south,service,103.9235654,30.7520406,report_079663,user_04,2026-09-07T19:18:00+00:00
form_079664,tenant_05,property,published,idem_079664,shenzhen,east,restaurant,114.0578320,22.5202556,property_079664,user_05,2026-09-06T21:07:24+00:00
form_079665,tenant_06,report,published,idem_079665,shanghai,north,hotel,121.4093046,31.1516443,report_079665,user_06,2026-09-14T07:07:41+00:00
form_079666,tenant_07,property,published,idem_079666,shenzhen,south,service,114.1226526,22.5472520,property_079666,user_07,2026-09-11T03:46:00+00:00
form_079667,tenant_08,merchant_info,failed,idem_079667,shanghai,core,retail,121.6029728,31.2057982,merchant_info_079667,user_08,2026-09-11T17:36:27+00:00
form_079668,tenant_09,product,published,idem_079668,shenzhen,south,retail,114.2549034,22.7009847,product_079668,user_09,2026-09-11T04:36:03+00:00
form_079669,tenant_10,product,published,idem_079669,shenzhen,west,education,113.8109112,22.7293655,product_079669,user_10,2026-09-03T07:26:19+00:00
form_079670,tenant_11,product,published,idem_079670,shanghai,west,education,121.4804260,31.2251360,product_079670,user_11,2026-09-14T10:21:08+00:00
form_079671,tenant_12,merchant_info,batched,idem_079671,beijing,west,hotel,116.2489564,40.2520785,merchant_info_079671,user_12,2026-09-04T09:46:29+00:00
form_079672,tenant_13,product,published,idem_079672,shanghai,core,education,121.6420701,31.1950035,product_079672,user_13,2026-09-02T05:10:59+00:00
form_079673,tenant_14,report,batched,idem_079673,hangzhou,core,service,120.2537429,30.3139392,report_079673,user_14,2026-09-13T07:05:16+00:00
form_079674,tenant_15,report,published,idem_079674,hangzhou,north,restaurant,120.0810101,30.3068720,report_079674,user_15,2026-09-13T21:38:27+00:00
form_079675,tenant_16,property,published,idem_079675,shenzhen,core,retail,114.1040629,22.5237820,property_079675,user_16,2026-09-14T23:26:44+00:00
form_079676,tenant_17,report,published,idem_079676,shenzhen,north,retail,114.0806686,22.5525857,report_079676,user_17,2026-09-10T21:42:12+00:00
form_079677,tenant_18,merchant_info,failed,idem_079677,chengdu,west,restaurant,104.0777705,30.5643959,merchant_info_079677,user_18,2026-09-05T06:38:36+00:00
form_079678,tenant_19,product,published,idem_079678,shanghai,north,restaurant,121.4190202,31.2303136,product_079678,user_19,2026-09-06T12:13:14+00:00
form_079679,tenant_20,product,published,idem_079679,shanghai,west,hotel,121.4045821,31.1217324,product_079679,user_20,2026-09-13T05:30:19+00:00
form_079680,tenant_01,merchant_info,published,idem_079680,beijing,north,hotel,116.3404457,39.9808476,merchant_info_079680,user_01,2026-09-05T14:06:32+00:00
form_079681,tenant_02,property,published,idem_079681,shenzhen,west,service,114.0453632,22.5396549,property_079681,user_02,2026-09-12T10:08:31+00:00
form_079682,tenant_03,report,batched,idem_079682,beijing,west,retail,116.2940817,39.9825734,report_079682,user_03,2026-09-04T00:20:49+00:00
form_079683,tenant_04,product,draft,idem_079683,beijing,east,hotel,116.3989151,39.9000779,product_079683,user_04,2026-09-12T20:20:25+00:00
form_079684,tenant_05,property,published,idem_079684,shanghai,south,hotel,121.6163013,31.1790468,property_079684,user_05,2026-09-04T23:06:12+00:00
form_079685,tenant_06,merchant_info,batched,idem_079685,hangzhou,west,hotel,119.9865892,30.2962009,merchant_info_079685,user_06,2026-09-09T07:00:45+00:00
form_079686,tenant_07,report,published,idem_079686,shanghai,west,service,121.4661569,31.2572088,report_079686,user_07,2026-09-13T21:43:04+00:00
form_079687,tenant_08,merchant_info,published,idem_079687,shanghai,south,restaurant,121.4630695,31.2236472,merchant_info_079687,user_08,2026-09-05T15:51:29+00:00
form_079688,tenant_09,merchant_info,draft,idem_079688,hangzhou,north,education,120.2215072,30.2168285,merchant_info_079688,user_09,2026-09-04T17:11:39+00:00
form_079689,tenant_10,merchant_info,published,idem_079689,shanghai,east,service,121.4812056,31.1948572,merchant_info_079689,user_10,2026-09-09T07:28:47+00:00
form_079690,tenant_11,property,published,idem_079690,beijing,south,restaurant,116.4794027,39.9537064,property_079690,user_11,2026-09-02T23:11:33+00:00
form_079691,tenant_12,property,published,idem_079691,shanghai,core,restaurant,121.4042238,31.0999653,property_079691,user_12,2026-09-14T10:57:45+00:00
form_079692,tenant_13,product,published,idem_079692,shanghai,core,restaurant,121.4446603,31.2159057,product_079692,user_13,2026-09-05T17:03:23+00:00
form_079693,tenant_14,property,published,idem_079693,shanghai,west,restaurant,121.5131758,31.2485461,property_079693,user_14,2026-09-02T17:49:36+00:00
form_079694,tenant_15,report,rejected,idem_079694,hangzhou,core,restaurant,120.0807405,30.2929334,report_079694,user_15,2026-09-13T13:06:30+00:00
form_079695,tenant_16,merchant_info,published,idem_079695,beijing,south,service,116.2463624,40.1726224,merchant_info_079695,user_16,2026-09-08T23:44:00+00:00
form_079696,tenant_17,report,published,idem_079696,shenzhen,core,hotel,113.7920400,22.7205903,report_079696,user_17,2026-09-14T08:59:51+00:00
form_079697,tenant_18,report,published,idem_079697,beijing,south,education,116.3110623,39.9754490,report_079697,user_18,2026-09-11T14:37:59+00:00
form_079698,tenant_19,product,published,idem_079698,shenzhen,west,service,114.0590494,22.5355738,product_079698,user_19,2026-09-10T23:04:08+00:00
form_079699,tenant_20,merchant_info,published,idem_079699,shanghai,south,hotel,121.5059258,31.2180175,merchant_info_079699,user_20,2026-09-13T11:12:29+00:00
form_079700,tenant_01,merchant_info,published,idem_079700,beijing,north,education,116.3969087,39.8895962,merchant_info_079700,user_01,2026-09-02T16:18:07+00:00
form_079701,tenant_02,product,published,idem_079701,beijing,core,education,116.4046869,39.8789657,product_079701,user_02,2026-09-03T12:40:51+00:00
form_079702,tenant_03,merchant_info,published,idem_079702,chengdu,east,hotel,104.1212594,30.6226581,merchant_info_079702,user_03,2026-09-12T23:44:00+00:00
form_079703,tenant_04,product,published,idem_079703,shenzhen,core,restaurant,113.8113275,22.7418783,product_079703,user_04,2026-09-14T22:35:47+00:00
form_079704,tenant_05,report,published,idem_079704,beijing,north,retail,116.5135300,39.8212378,report_079704,user_05,2026-09-01T21:13:54+00:00
form_079705,tenant_06,product,published,idem_079705,hangzhou,north,retail,120.2786662,30.3404232,product_079705,user_06,2026-09-01T20:24:23+00:00
form_079706,tenant_07,report,published,idem_079706,beijing,core,restaurant,116.2267910,40.2086544,report_079706,user_07,2026-09-03T06:15:10+00:00
form_079707,tenant_08,product,published,idem_079707,shanghai,core,restaurant,121.4482626,31.2762948,product_079707,user_08,2026-09-01T05:23:57+00:00
form_079708,tenant_09,property,failed,idem_079708,hangzhou,north,service,120.0520864,30.2850636,property_079708,user_09,2026-09-04T23:11:15+00:00
form_079709,tenant_10,report,published,idem_079709,shanghai,north,hotel,121.4832530,31.2056336,report_079709,user_10,2026-09-03T05:44:09+00:00
form_079710,tenant_11,merchant_info,processing,idem_079710,shanghai,north,restaurant,121.4759704,31.2086495,merchant_info_079710,user_11,2026-09-09T21:07:03+00:00
form_079711,tenant_12,report,published,idem_079711,beijing,north,retail,116.5419983,39.8380081,report_079711,user_12,2026-09-05T12:20:18+00:00
form_079712,tenant_13,property,processing,idem_079712,beijing,north,retail,116.2798019,40.2015682,property_079712,user_13,2026-09-06T22:43:33+00:00
form_079713,tenant_14,report,processing,idem_004371,shenzhen,east,retail,113.9501962,22.5175937,report_079713,user_14,2026-09-02T05:23:39+00:00
form_079714,tenant_15,report,published,idem_079714,shanghai,north,service,121.4848924,31.2299022,report_079714,user_15,2026-09-01T10:11:28+00:00
form_079715,tenant_16,merchant_info,processing,idem_079715,beijing,south,hotel,116.5312530,39.8496580,merchant_info_079715,user_16,2026-09-01T06:43:35+00:00
form_079716,tenant_17,merchant_info,processing,idem_079716,shanghai,south,retail,121.4072538,31.1055378,merchant_info_079716,user_17,2026-09-14T09:35:36+00:00
form_079717,tenant_18,property,published,idem_079717,hangzhou,core,service,120.2789847,30.3289501,property_079717,user_18,2026-09-12T21:49:07+00:00
form_079718,tenant_19,property,published,idem_079718,shenzhen,south,education,113.8217653,22.7502700,property_079718,user_19,2026-09-06T02:30:44+00:00
form_079719,tenant_20,product,published,idem_079719,chengdu,core,service,104.1007911,30.6528150,product_079719,user_20,2026-09-10T12:21:52+00:00
form_079720,tenant_01,property,rejected,idem_079720,shenzhen,north,retail,114.0372185,22.5457199,property_079720,user_01,2026-09-03T15:23:43+00:00
form_079721,tenant_02,product,published,idem_079721,beijing,north,retail,116.5547517,39.8669802,product_079721,user_02,2026-09-08T15:47:36+00:00
form_079722,tenant_03,merchant_info,published,idem_079722,shanghai,north,service,121.4553352,31.2293836,merchant_info_079722,user_03,2026-09-11T17:20:37+00:00
form_079723,tenant_04,report,published,idem_079723,beijing,core,retail,116.4631157,39.9625153,report_079723,user_04,2026-09-07T19:42:14+00:00
form_079724,tenant_05,product,batched,idem_079724,beijing,core,education,116.2319293,40.1950770,product_079724,user_05,2026-09-08T00:57:02+00:00
form_079725,tenant_06,product,published,idem_023156,shenzhen,south,service,114.0938755,22.5574827,product_079725,user_06,2026-09-04T01:07:06+00:00
form_079726,tenant_07,report,published,idem_079726,shanghai,west,education,121.4254967,31.2047354,report_079726,user_07,2026-09-09T23:05:35+00:00
form_079727,tenant_08,property,published,idem_079727,beijing,east,education,116.2263021,40.2028230,property_079727,user_08,2026-09-02T10:55:59+00:00
form_079728,tenant_09,product,published,idem_079728,hangzhou,core,education,120.2544536,30.3085817,product_079728,user_09,2026-09-10T01:46:11+00:00
form_079729,tenant_10,property,published,idem_079729,shanghai,south,hotel,121.4595218,31.1993832,property_079729,user_10,2026-09-03T03:40:48+00:00
form_079730,tenant_11,report,processing,idem_079730,beijing,core,restaurant,116.3337927,39.9453579,report_079730,user_11,2026-09-06T12:51:18+00:00
form_079731,tenant_12,property,published,idem_079731,chengdu,north,retail,104.1095611,30.5907993,property_079731,user_12,2026-09-13T07:48:50+00:00
form_079732,tenant_13,property,published,idem_079732,chengdu,west,education,104.0880387,30.6469629,property_079732,user_13,2026-09-11T22:01:58+00:00
form_079733,tenant_14,merchant_info,published,idem_079733,shanghai,south,service,121.5032187,31.2548930,merchant_info_079733,user_14,2026-09-07T01:27:16+00:00
form_079734,tenant_15,product,published,idem_079734,chengdu,east,retail,104.1001387,30.6112039,product_079734,user_15,2026-09-11T08:54:11+00:00
form_079735,tenant_16,merchant_info,published,idem_079735,beijing,north,retail,116.2458741,40.2286523,merchant_info_079735,user_16,2026-09-07T02:13:32+00:00
form_079736,tenant_17,property,batched,idem_079736,beijing,west,retail,116.4681424,39.9525829,property_079736,user_17,2026-09-07T04:52:30+00:00
form_079737,tenant_18,report,rejected,idem_079737,beijing,south,education,116.3170464,39.9570070,report_079737,user_18,2026-09-11T17:45:17+00:00
form_079738,tenant_19,product,published,idem_079738,shenzhen,north,hotel,113.9298201,22.5277083,product_079738,user_19,2026-09-14T00:35:24+00:00
form_079739,tenant_20,property,published,idem_079739,shanghai,north,restaurant,121.5331819,31.1954868,property_079739,user_20,2026-09-05T19:24:10+00:00
form_079740,tenant_01,product,published,idem_079740,hangzhou,south,restaurant,120.2068025,30.2307601,product_079740,user_01,2026-09-06T04:49:45+00:00
form_079741,tenant_02,product,published,idem_079741,chengdu,core,hotel,104.1261450,30.5972848,product_079741,user_02,2026-09-09T04:28:49+00:00
form_079742,tenant_03,product,published,idem_079742,shanghai,core,education,121.4934224,31.2267170,product_079742,user_03,2026-09-13T11:10:48+00:00
form_079743,tenant_04,property,published,idem_079743,shanghai,core,service,121.4577454,31.2002372,property_079743,user_04,2026-09-01T12:07:47+00:00
form_079744,tenant_05,report,published,idem_079744,shenzhen,east,education,114.2688829,22.7373311,report_079744,user_05,2026-09-12T05:19:44+00:00
form_079745,tenant_06,report,published,idem_043637,shanghai,west,retail,121.4721212,31.2377674,report_079745,user_06,2026-09-04T18:33:45+00:00
form_079746,tenant_07,property,published,idem_079746,shenzhen,south,restaurant,113.8086867,22.7393488,property_079746,user_07,2026-09-12T20:22:26+00:00
form_079747,tenant_08,merchant_info,published,idem_079747,beijing,west,hotel,116.2105748,40.2297681,merchant_info_079747,user_08,2026-09-02T00:46:26+00:00
form_079748,tenant_09,property,published,idem_079748,chengdu,west,retail,104.0537951,30.6702036,property_079748,user_09,2026-09-12T14:19:35+00:00
form_079749,tenant_10,report,published,idem_079749,beijing,south,hotel,116.3253294,39.9510052,report_079749,user_10,2026-09-05T14:30:21+00:00
form_079750,tenant_11,merchant_info,published,idem_079750,beijing,east,hotel,116.3157720,39.9812399,merchant_info_079750,user_11,2026-09-09T22:52:26+00:00
form_079751,tenant_12,product,published,idem_079751,chengdu,east,service,104.1231293,30.6324991,product_079751,user_12,2026-09-09T17:49:23+00:00
form_079752,tenant_13,report,published,idem_079752,chengdu,south,restaurant,103.9514793,30.7577759,report_079752,user_13,2026-09-10T17:04:08+00:00
form_079753,tenant_14,merchant_info,rejected,idem_079753,hangzhou,north,restaurant,120.2905710,30.3205461,merchant_info_079753,user_14,2026-09-07T21:57:09+00:00
form_079754,tenant_15,property,published,idem_079754,shenzhen,north,hotel,114.0309091,22.5116107,property_079754,user_15,2026-09-12T12:41:18+00:00
form_079755,tenant_16,report,published,idem_079755,shenzhen,east,hotel,113.8126749,22.7822779,report_079755,user_16,2026-09-08T07:40:25+00:00
form_079756,tenant_17,product,published,idem_079756,beijing,south,service,116.2119143,40.2095677,product_079756,user_17,2026-09-14T07:40:47+00:00
form_079757,tenant_18,merchant_info,processing,idem_079757,shanghai,north,education,121.3723532,31.1280134,merchant_info_079757,user_18,2026-09-12T05:10:34+00:00
form_079758,tenant_19,report,published,idem_079758,shanghai,south,retail,121.5988032,31.1786320,report_079758,user_19,2026-09-14T14:23:18+00:00
